"chr","pos","lod"
"A04x12652115","A04",37.08836874,0.138045627591282
"A04x12767693","A04",38.78407053,0.249846395169527
"A04x12883502","A04",39.19159894,0.265963588174259
"A04x12949835","A04",39.59976881,0.366696298675748
"A04x13143327","A04",40.00772759,0.249707942400931
"A04x13368555","A04",40.83463508,0.315369271311141
"A04x13500064","A04",41.24259503,0.460022356255706
"A04x13670414","A04",41.64998859,0.612717527635823
"A04x13790497","A04",42.05794884,0.518228737924261
"A04x13940190","A04",42.88384721,0.481343821519658
"A04x13967699","A04",43.71054124,0.413367171360051
"A04x14066977","A04",44.1185008,0.446082319105813
"A04x14188741","A04",44.52667067,0.347556951114285
"A04x14268002","A04",44.93484053,0.316596902815348
"A04x14316164","A04",45.3430104,0.323550709479179
"A04x14375964","A04",45.75097036,0.481859234025251
"A04x14475178","A04",46.57643111,0.860220746065437
"A04x14677493","A04",48.27269546,0.619140965525133
"A04x14774088","A04",48.67902507,0.405133405743868
"A04x14926909","A04",49.93501396,0.400745817286065
"A04x15025757","A04",50.76127632,0.23909671059323
"A04x15065928","A04",51.58796996,0.460343767510892
"A04x15124232","A04",51.99592951,0.358892778284059
"A04x15133897","A04",52.40409953,0.283654923768097
"A04x15204133","A04",52.81196754,0.315382851859084
"A04x15223661","A04",53.21927518,0.335560887288125
"A04x15452083","A04",55.36713468,0.571361197978717
"A04x15543152","A04",55.77401813,0.558487563745757
"A04x15596675","A04",57.02978551,0.626465268627783
"A04x15617584","A04",58.28542156,0.616276025095999
"A04x15622004","A04",58.69252598,0.628972310313571
"A04x15844084","A04",60.38887802,0.356652844733418
"A04x16024261","A04",60.79640622,0.21837912239684
"A04x16058911","A04",61.20436579,0.347974458240088
"A04x16120075","A04",62.03084234,0.148961081696143
"A04x16182858","A04",63.2607492,0.139840294921441
"A05x1577781","A05",0,0.0324334471173415
"A05x1622401","A05",0.800839128,0.00970021673387578
"A05x1661031","A05",2.056164242,0.0186945158837375
"A05x1729962","A05",3.751529142,0.00487568603497834
"A05x1825144","A05",5.446665181,0.0335926715324888
"A05x1866572","A05",7.142255182,0.0319385095338589
"A05x1879454","A05",7.968079118,0.0613113553811786
"A05x1903339","A05",9.223850041,0.0237386445256504
"A05x1918234","A05",10.05032614,0.126660517846261
"A05x1923147","A05",10.4582857,0.133744129609283
"A05x1974237","A05",10.86603146,0.0482031615731273
"A05x2105622","A05",12.12223738,0.023044891443277
"A05x2275228","A05",12.52998314,0.00481953064152663
"A05x2348317","A05",12.9379427,0.0309740841266262
"A05x2352063","A05",13.7648502,0.0012631798302607
"A05x2355391","A05",14.17280975,0.000936532225324527
"A05x2486145","A05",14.58097963,0.00751684245670958
"A05x2570810","A05",14.98736439,0.00300593911600799
"A05x2804444","A05",19.06648229,0.00276941584033352
"A05x2841024","A05",19.47286705,0.0121314284143637
"A05x2858252","A05",19.88103692,0.00230067959594749
"A05x2890831","A05",20.28920683,0.00567234963207852
"A05x2915370","A05",20.68716312,0.00980055169770822
"A05x18843289","A05",47.05966504,0.0520808159093349
"A05x18875715","A05",47.45762133,0.0410469816565069
"A05x18948334","A05",47.86536713,0.0146520556066889
"A05x19173991","A05",49.12157319,0.0279316736146882
"A05x19231433","A05",49.52910864,0.0150989872969092
"A05x19401224","A05",50.35601621,0.0150383699844667
"A05x19519917","A05",50.76383207,0.00894097337709354
"A05x19554873","A05",51.16997618,0.00277616157785587
"A05x21146194","A05",55.76537898,0.118417031673346
"A05x21214957","A05",56.17152303,0.0841819231153522
"A05x21318830","A05",56.57969291,0.0525749868066896
"A05x21356902","A05",56.98786278,0.00520961193751646
"A05x21443379","A05",57.39603264,0.00398781208951959
"A05x21472317","A05",57.8041714,0.00251702932840203
"A05x21498653","A05",58.27402966,0.00842122641043375
"A05x21607040","A05",58.74367708,0.0148731625506002
"A05x21736237","A05",59.57055294,0.0919220258515736
"A05x21782489","A05",59.9785125,0.0919340802218187
"A05x21842335","A05",60.38647206,0.167982833034614
"A05x22027911","A05",61.21337955,0.268855825218537
"A05x22054988","A05",61.6213399,0.280110296508411
"A05x22096840","A05",62.02751921,0.299156153742757
"A05x22228096","A05",63.2837247,0.231220422287606
"A05x22424356","A05",63.69002549,0.214193617085215
"A05x22431494","A05",64.51735046,0.249968782972076
"A05x22494227","A05",65.34467463,0.179250815049755
"A05x22531936","A05",65.75210395,0.120551257900047
"A05x22647428","A05",67.90132571,0.00137547270125538
"A05x22705790","A05",68.72737927,0.0110572785027898
"A05x22733449","A05",69.55385891,0.0288750526625847
"A05x22820030","A05",70.38015897,0.0353364729462555
"A05x22890915","A05",70.78790841,0.0401302645441604
"A05x22915996","A05",71.61481591,0.0329935416290255
"A05x22952422","A05",72.02277547,0.0177655785232957
"A05x22970845","A05",72.43030387,0.0115882112412464
"A05x23034115","A05",74.12679069,2.9934038252577e-06
"A05x23062880","A05",74.53431948,0.0913052638831005
"A05x23106546","A05",74.94150367,0.11080710473243
"A05x23209475","A05",75.76819768,0.0509313255949451
"A05x23283446","A05",76.59409611,0.132795103206263
"A05x23322202","A05",77.00205607,0.197806845026861
"A05x23393567","A05",77.40958446,0.121340856289777
"A05x23535088","A05",79.10607118,0.297886393426182
"A05x23620380","A05",79.51359958,0.255445501553112
"A05x23680073","A05",79.92176945,0.310818648349823
"A05x23834191","A05",80.32993932,0.236575456663445
"A05x23959364","A05",80.73810919,0.139032816732453
"A05x24008224","A05",81.14585495,0.109801919276663
"A05x24071707","A05",82.402061,0.328997252167909
"A05x24103894","A05",82.80980677,0.328991606055865
"A05x24239477","A05",83.21797664,0.189505134419534
"A05x24350305","A05",83.6259362,0.263811559633012
"A05x24403127","A05",84.45219138,0.197339617098237
"A05x24514039","A05",86.14845677,0.139962280247488
"A05x24617520","A05",86.55577486,0.146263323927428
"A05x24960351","A05",87.38268236,0.0607943418812908
"A05x25053034","A05",87.79064191,0.0794865398320894
"A05x25114880","A05",88.19881178,0.0209202240552315
"A05x25134397","A05",88.60634018,0.0185167691459753
"A05x25214914","A05",90.30282711,0.000392412315761703
"A05x25226253","A05",90.68514445,0.00167533027027389
"A06x3807723","A06",0,0.46026679126814
"A06x3834598","A06",0.382958488,0.954853481476732
"A06x3876969","A06",0.790918148,1.03677081159486
"A06x3931660","A06",1.617825642,1.23512572669227
"A06x3966070","A06",2.025785201,1.50494364140727
"A06x3997574","A06",2.433092585,1.36246683153408
"A06x4102597","A06",4.580832508,1.96351092184597
"A06x4282185","A06",5.836146304,2.42456133516995
"A06x4290899","A06",6.243892076,2.1561309141963
"A06x4332763","A06",6.652061946,2.14609686117873
"A06x4556763","A06",7.060021503,2.48748686098546
"A06x4727351","A06",7.886715133,1.9804026963464
"A06x4899004","A06",8.713408767,1.69012323040209
"A06x5123487","A06",9.120281056,1.64607584082839
"A06x5400835","A06",11.73208057,1.63798316309874
"A06x5582169","A06",12.13916317,1.542441700529
"A06x5636968","A06",12.54733304,1.64517802838188
"A06x5658395","A06",12.95529259,1.51856948161392
"A06x5869330","A06",13.78220009,1.54250738141042
"A06x5870097","A06",14.19004352,1.2510160951465
"A06x5980083","A06",14.82887427,1.25794287439723
"A06x6092010","A06",15.46767948,1.53391377399893
"A06x6149839","A06",15.88984692,1.25440684098155
"A06x6182960","A06",17.92363044,1.37177491975359
"A06x6224612","A06",18.40607428,1.53821661218305
"A06x6323309","A06",18.88929051,1.36293520022781
"A06x6422821","A06",19.37257169,1.17926900924925
"A06x6567522","A06",19.79561732,1.05940514996266
"A06x6674642","A06",20.21869333,1.21035651493619
"A06x6728764","A06",20.64177011,0.890153096528053
"A06x6907055","A06",21.06333172,0.82673578156539
"A06x7145298","A06",21.48640905,0.756773578067822
"A06x7297773","A06",21.90797066,0.801060906178293
"A06x7379978","A06",22.33104744,0.904639443454329
"A06x7391272","A06",22.75390507,0.896454073208105
"A06x7433756","A06",23.61161408,0.719974631514617
"A06x7463671","A06",24.03447172,0.859861979636833
"A06x7626015","A06",24.45732935,0.560553468115472
"A06x7986188","A06",25.31503837,0.496567267298985
"A06x8167828","A06",25.737896,0.539320360678516
"A06x8531670","A06",26.16098729,0.447721417059029
"A06x8622637","A06",26.56914962,0.507376271771363
"A06x8655497","A06",26.97730839,0.532025455529777
"A06x8686994","A06",27.40680008,0.729574936651858
"A06x8739078","A06",29.20067836,1.21895330541827
"A06x8867565","A06",29.6301908,1.25762882490784
"A06x9114826","A06",29.63019185,1.25762846605062
"A06x9342457","A06",30.08497561,1.35251192672388
"A06x9393561","A06",30.53949028,1.09333497364807
"A06x9507218","A06",31.46292366,1.66190948258725
"A06x9612586","A06",31.91743825,1.57700004742944
"A06x9706189","A06",32.37146677,1.62839338767571
"A06x9978506","A06",34.27548846,0.899300608529416
"A06x10175707","A06",34.72951698,0.663149670903834
"A06x11042216","A06",35.18407002,0.803265879308157
"A06x14144472","A06",36.05639231,1.03309369291691
"A06x14379326","A06",36.92872729,1.59399299779207
"A06x14927290","A06",37.3587435,1.88353846393142
"A06x15466097","A06",37.78900481,2.2577822195351
"A06x15625710","A06",38.19695322,2.44903337915449
"A06x15648109","A06",39.02386071,2.35960711284341
"A06x15703657","A06",39.43182027,2.49189883619115
"A06x15888100","A06",39.83999014,2.33984110963721
"A06x16052656","A06",40.24816,2.27705461580896
"A06x16272595","A06",40.65632987,2.14226056387935
"A06x16512177","A06",41.06449974,1.90633506662954
"A06x16718394","A06",41.47245929,1.83143151434854
"A06x16850333","A06",42.29936679,2.05887362406384
"A06x16894473","A06",42.70732634,2.17559487180569
"A06x17027456","A06",43.11549621,2.41143429305112
"A06x17169190","A06",43.52366608,2.04123593626642
"A06x17343471","A06",43.93183595,2.12050480711932
"A06x17467245","A06",44.34000581,1.63626731791084
"A06x17596788","A06",44.74817568,1.62085471927159
"A06x17724226","A06",45.15634555,1.97414506154578
"A06x17887716","A06",45.5643051,1.58079058827192
"A06x18162101","A06",46.3912126,1.80370965559331
"A06x18258572","A06",46.79917224,1.95464709187618
"A06x18282875","A06",47.20736774,1.59649548063328
"A06x18550224","A06",47.20736879,1.59649531920155
"A06x18963504","A06",47.61556425,1.9152835816343
"A06x19003983","A06",48.02352389,1.84837067706471
"A06x19057417","A06",48.85043134,1.56705840868881
"A06x19065113","A06",49.25839089,1.92000610550409
"A06x19168959","A06",49.66635045,2.4470632319163
"A06x19335038","A06",50.49325794,2.73408037881686
"A06x20125742","A06",50.9012175,2.5117462730511
"A06x20199695","A06",51.30938737,2.24782019619948
"A06x20213670","A06",51.71755716,2.05949281363343
"A06x20222354","A06",52.12572703,1.79309995022754
"A06x20238371","A06",52.53387666,2.11037519464793
"A06x20432109","A06",52.98194253,2.2041694532673
"A06x20616311","A06",53.89193706,1.98023090105255
"A06x20713866","A06",54.33875139,1.84626695015723
"A06x20780135","A06",57.23988677,2.27549030677287
"A06x20857317","A06",57.64683012,2.45361532906691
"A06x20968975","A06",58.055,2.11789962520183
"A06x20983253","A06",58.46316975,2.21645702714702
"A06x20992009","A06",58.87112931,1.80390813188893
"A06x21034854","A06",59.6980368,1.31316927020544
"A06x21165255","A06",60.10557252,0.707830808774531
"A06x21255416","A06",61.36102204,0.641264384114493
"A06x21312795","A06",62.18749852,0.549367056113624
"A06x21369853","A06",62.59494586,0.484493306176148
"A06x21488412","A06",63.00290568,0.339954133885442
"A06x21534924","A06",63.82981317,0.167052291065175
"A06x21566743","A06",64.23777352,0.107166801899155
"A06x21606058","A06",64.64416481,0.165705457630679
"A06x21623986","A06",65.47107305,0.145566790141714
"A06x21659075","A06",65.87746433,0.0909844657734027
"A06x21677198","A06",66.28563499,0.13413596663176
"A06x21852390","A06",66.69359455,0.203682875985209
"A06x21889982","A06",67.52028818,0.143133814309181
"A06x21968965","A06",68.34698181,0.107112204961027
"A06x22049007","A06",68.75494137,0.132714286937897
"A06x22141386","A06",69.16290092,0.0800589781647716
"A06x22222087","A06",69.98980842,0.0135704728618293
"A06x22414328","A06",70.39776797,0.0620247081550929
"A06x22495533","A06",70.80593784,0.048632800467459
"A06x22528507","A06",71.21410771,0.0191050189454529
"A06x22563280","A06",71.62227757,0.00780033872362651
"A06x22573700","A06",72.03044744,0.00341603014871339
"A06x22616349","A06",72.43861731,0.000990608583038011
"A06x22704278","A06",72.84636307,0.0224510025628035
"A06x22733245","A06",74.10256913,9.83888998291604e-05
"A06x22790786","A06",74.50967343,0.0096480237355081
"A06x22977608","A06",76.20616025,0.0108899130427176
"A06x23089822","A06",76.61368865,0.00149474899225766
"A06x23145693","A06",77.02185852,0.00497696944771064
"A06x23170515","A06",77.43002838,0.0144029668560961
"A06x23173550","A06",77.83819825,0.032233546870799
"A06x23188139","A06",78.24636812,0.058628414206936
"A06x23261963","A06",78.65453798,0.106116992702141
"A06x23320853","A06",79.06270785,0.0241930624792133
"A06x23370989","A06",79.47066741,0.000604383088273153
"A06x23487869","A06",80.29736104,0.00469203124393403
"A06x23494062","A06",81.12405467,0.00796770840960903
"A06x23548075","A06",81.53201423,0.0131015550387588
"A06x23620292","A06",81.94018409,0.0683568275610753
"A06x23684078","A06",82.34814365,0.0214719830503611
"A06x23861639","A06",83.17505115,0.00181581636678629
"A06x23908707","A06",83.5825866,0.0105865681280761
"A06x23968183","A06",84.83857509,0.0146039077893363
"A06x24029730","A06",85.66483745,0.00928697052123084
"A06x24148887","A06",86.49153108,0.0832740461239609
"A06x24176157","A06",86.89949064,0.0887292221586904
"A06x24234183","A06",87.30766051,0.148943809413993
"A06x24335210","A06",87.71562007,0.190775782568721
"A06x24422253","A06",88.54231369,0.232109404921118
"A06x24438966","A06",89.36900732,0.431017175026085
"A06x24562432","A06",89.77696688,0.537759656060103
"A06x24648046","A06",90.18492644,0.477738645874723
"A06x24751617","A06",91.01162007,0.755192743139276
"A06x24802441","A06",91.83809984,0.654264627818378
"A06x24910518","A06",92.66479347,0.382461553684408
"A06x25010898","A06",93.07275303,0.353054730772413
"A06x25050435","A06",93.480923,0.47458269354442
"A06x25142452","A06",93.86388148,0.424795342870851
"A07x121679","A07",0,0.03185560516539
"A07x238240","A07",0.382748289,0.0868115065526069
"A07x385264","A07",1.208778824,0.0915375506045848
"A07x451648","A07",3.356747956,0.00439642702090737
"A07x648541","A07",3.763845025,0.000234278448715486
"A07x854720","A07",4.590752525,0.00529266617576241
"A07x1026814","A07",4.998287976,0.0444452048299695
"A07x1164000","A07",6.254494034,0.0951741907927328
"A07x1247306","A07",6.662239795,0.065093648744579
"A07x1668071","A07",7.070409665,0.0300631330058252
"A07x1726244","A07",7.478155426,0.00783989571075949
"A07x1912144","A07",8.734361489,0.00732382163079137
"A07x1916232","A07",9.14079141,0.000103933523035948
"A07x2612153","A07",12.22848927,0.00797015600051054
"A07x2777680","A07",12.63402758,0.00239441224084658
"A07x7849660","A07",15.72147692,0.0327494230947991
"A07x8125711","A07",16.12833113,0.0197380992223088
"A07x9046546","A07",16.53628941,7.44029554766712e-05
"A07x9118045","A07",16.94403528,0.00482217188454115
"A07x9212629","A07",18.20024134,0.00473071499553157
"A07x9353173","A07",18.6079871,0.00594699532391019
"A07x9494047","A07",19.01615697,0.000899000848875176
"A07x9609685","A07",19.42432684,6.6919219761985e-05
"A07x9765112","A07",19.83228679,0.0150165918096548
"A07x9827612","A07",20.65839902,0.0632359649699481
"A07x10044896","A07",21.06635926,0.027977764455045
"A07x10348983","A07",21.4735433,0.0279735456009576
"A07x10543102","A07",22.30001993,0.00691989769595125
"A07x10909029","A07",23.55579086,0.00110632137545963
"A07x11085819","A07",24.38116145,0.0077956996009334
"A07x11517406","A07",26.99273127,0.0637888731938006
"A07x11706630","A07",27.39981387,0.0486069683727237
"A07x11822636","A07",27.80798374,0.0120845172797317
"A07x11888127","A07",28.21615361,0.00138006279539127
"A07x11983411","A07",28.62432348,0.000543944295202436
"A07x12062969","A07",29.03228303,0.0118164569942394
"A07x12090449","A07",29.85919053,0.0116932857861514
"A07x12182836","A07",30.26693978,0.0216404721421384
"A07x12258663","A07",31.093416,0.00331782191867092
"A07x12400189","A07",32.34940449,0.00656425822788265
"A07x12567462","A07",32.75715025,3.18751285988128e-05
"A07x12634162","A07",33.16532012,0.0327662592472393
"A07x12648078","A07",33.57348999,0.0143315685272398
"A07x12700299","A07",33.98165986,0.00365785409860564
"A07x12724385","A07",34.38940563,0.00773437382298425
"A07x12886330","A07",35.64494807,0.000182412279201571
"A07x13007264","A07",37.34098836,0.0659556650548438
"A07x13166525","A07",37.74851676,0.113329262658368
"A07x13241485","A07",38.1564765,0.120687435184436
"A07x13277080","A07",38.98321978,0.215968815648239
"A07x13478964","A07",38.98322083,0.215968439003206
"A07x13794919","A07",39.39144398,0.270399076008601
"A07x14054957","A07",39.79875143,0.206311801233312
"A07x14241556","A07",41.94694599,0.376115616469775
"A07x14542108","A07",42.35425345,0.477110456707493
"A07x14619522","A07",42.7624489,0.464558304552241
"A07x14892287","A07",42.76244995,0.464558245503866
"A07x15319042","A07",43.17064541,0.464566999483253
"A07x15471274","A07",43.57881537,0.527067345527598
"A07x15610627","A07",43.98634377,0.566515274040256
"A07x15766300","A07",45.68283059,0.352554137872488
"A07x15862516","A07",46.09035898,0.456708242564133
"A07x16000246","A07",46.49852885,0.443448867387531
"A07x16094553","A07",46.90648841,0.499014756910327
"A07x16117168","A07",47.7333959,0.734363738326607
"A07x16245305","A07",48.14135546,0.669915591731524
"A07x16346835","A07",48.54952533,0.671556439387473
"A07x16383905","A07",48.95769519,0.774323871280785
"A07x16544081","A07",49.36586506,0.808685508737767
"A07x16588001","A07",49.77382462,0.796506204832127
"A07x16704311","A07",50.60073211,0.933688094879898
"A07x16788652","A07",51.00869167,1.1603237479095
"A07x16813814","A07",51.41686153,0.928564632510984
"A07x16885944","A07",51.8250314,0.78187575374784
"A07x16929016","A07",52.23277716,0.670714725569468
"A07x17037431","A07",53.48898322,0.965259909445734
"A07x17064931","A07",53.89672898,0.84612341021716
"A07x17208726","A07",54.30489885,0.846103131320461
"A07x17286488","A07",54.71264461,0.7707062281265
"A07x17345797","A07",55.96885067,1.25018002610398
"A07x17409431","A07",56.37638612,1.10953482649546
"A07x17550082","A07",57.20329362,1.42931317967887
"A07x17706081","A07",57.61125318,1.24238523629552
"A07x17874990","A07",58.01899894,1.64842596734212
"A07x18044991","A07",59.27498743,0.964806098165866
"A07x18181350","A07",60.10081137,0.90752019947729
"A07x18311633","A07",61.79640177,0.574411101173297
"A07x18659947","A07",63.49162986,0.246915455953172
"A07x18905857","A07",63.49163091,0.246915345325675
"A07x19162343","A07",63.89991084,0.246909600366081
"A07x19348283","A07",64.30808154,0.0246013271292611
"A07x19430693","A07",64.71468282,0.0384359268768151
"A07x19521092","A07",65.12285406,0.0483027706069379
"A07x19691308","A07",65.52945534,0.0323637578056832
"A07x19836643","A07",65.937626,0.0105907458277272
"A07x19932348","A07",66.34579587,0.00104658328277196
"A07x20093612","A07",66.75396549,0.0391882381414916
"A07x20152281","A07",67.16262719,0.0438821653818025
"A07x20161718","A07",67.57128841,0.0522100936371714
"A07x20218053","A07",67.97994962,0.102798502897429
"A07x20306343","A07",68.38861083,0.159664594948282
"A07x20327405","A07",68.79706151,0.066732874324515
"A07x20365757","A07",69.62492758,0.0277447111819527
"A07x20416077","A07",70.03316772,0.0157190197924137
"A07x20505698","A07",70.86103379,4.43896144020073e-06
"A07x20677179","A07",71.26948421,0.00988782871243643
"A07x20754523","A07",71.67814542,0.000819205481661811
"A07x20860900","A07",72.08638224,0.00883596677823562
"A07x20908261","A07",73.34371755,0.14654619420827
"A07x20956447","A07",73.75174392,0.109465839870097
"A07x22007451","A07",74.57935071,0.0120901895291752
"A07x22070342","A07",74.9870996,0.0107416456301905
"A07x22133032","A07",75.81379323,0.00772088196245591
"A07x22215077","A07",76.64048686,0.0139831055343507
"A07x22289114","A07",77.04844721,0.00418330162716529
"A07x22314287","A07",77.45504848,0.000189035970407758
"A07x22408132","A07",77.86321973,2.50236229817347e-05
"A07x22486148","A07",78.2696107,0.00711986847139201
"A07x22647958","A07",79.09630514,1.19271694529743e-05
"A07x22692829","A07",79.92299877,0.0410941882364
"A07x22830124","A07",80.33095832,0.0226825344900021
"A07x22872986","A07",80.73891788,0.0420741034707532
"A07x22918500","A07",81.56582537,0.0153440170946624
"A07x22975460","A07",81.97378493,0.00455807069388925
"A07x23011992","A07",82.38174449,0.0368318493098627
"A07x23091053","A07",83.20822071,0.0233227924484822
"A07x23143903","A07",84.46420915,0.033837511357433
"A07x23237339","A07",84.87153082,0.027547192509104
"A07x23354854","A07",86.12684462,0.0670130328720973
"A07x23478865","A07",88.27458449,2.93945840639367
"A07x23537601","A07",88.68189187,3.23269058155262
"A07x23605042","A07",89.09006174,3.18002615325176
"A07x23645561","A07",89.49823161,3.62302490726964
"A07x23672148","A07",89.90619117,4.34745716277376
"A07x23679991","A07",90.73309866,5.01589190221861
"A07x23720157","A07",91.14105822,5.75470912908304
"A07x23736805","A07",91.54922809,5.54511010622056
"A07x23803155","A07",91.95675648,6.14893032457454
"A07x24006484","A07",93.6532433,5.15678210982651
"A07x24146666","A07",94.0607717,4.58147783873045
"A07x24270922","A07",94.46894157,3.91783518940159
"A07x24384605","A07",94.87711144,4.01862841686247
"A07x24403853","A07",95.2848572,3.73056475524456
"A07x24436907","A07",96.54106326,3.56638426682767
"A07x24488159","A07",96.94880902,3.17679129152074
"A07x24763148","A07",97.35697889,1.77962698444389e-06
"A07x24788569","A07",97.76514876,0.068357890008798
"A07x24791395","A07",98.17310832,0.0285257428145371
"A07x24855082","A07",98.9993635,0.154998898282315
"A07x25092343","A07",100.6956289,0.00807802940715874
"A07x25177545","A07",101.1031573,0.00344830121179029
"A07x25254804","A07",101.5109031,0.000678551652782744
"A07x25271142","A07",102.7671091,0.00510934805404872
"A07x25285271","A07",103.1748549,0.00494749992856214
"A07x25320530","A07",103.5826006,0.00990224173864362
"A07x25396846","A07",104.8388067,0.00965179758406975
"A07x25427207","A07",105.2465525,0.0251676466168078
"A07x25602462","A07",105.6547223,0.0251689798507186
"A07x25622438","A07",106.0628923,0.0203403999779539
"A07x25674591","A07",106.4458508,0.0723953265747923
"A08x146322","A08",0,0.142783717363898
"A08x536282","A08",0.382534629,0.158554004360326
"A08x614083","A08",1.638081641,0.368392608789009
"A08x691817","A08",3.298455468,0.565379521396096
"A08x15894414","A08",32.4145848,1.50046422435943
"A08x15914096","A08",32.81152966,1.30286645266492
"A08x15932784","A08",33.63799414,0.929140725029555
"A08x16080276","A08",34.89398263,1.18715359673297
"A08x16125411","A08",35.30130429,1.04850614590723
"A08x16193097","A08",36.55751035,1.5987782174883
"A08x16284822","A08",36.9652562,1.3165127676811
"A08x16439427","A08",37.37345165,1.05271687676876
"A08x16490601","A08",37.3734527,1.0527165091153
"A08x16531526","A08",37.78164815,1.01067464641957
"A08x16611068","A08",38.18981811,1.17059272152815
"A08x16635085","A08",38.59798798,1.03535368743127
"A08x16747361","A08",39.00615784,1.06292888781655
"A08x16792474","A08",39.41432771,0.834917601749027
"A08x16881205","A08",39.82249758,0.687107229255702
"A08x16963150","A08",40.23045714,0.551171412527538
"A08x17206648","A08",41.05715077,0.388271912469037
"A08x17375314","A08",41.88341313,0.328132218998235
"A08x17544268","A08",43.13918405,0.329870080420591
"A08x17577191","A08",43.96566028,0.527180488406032
"A08x17685414","A08",44.37361984,0.607603966627892
"A08x17754669","A08",44.7817897,0.49161389984414
"A08x17782520","A08",45.18995957,0.368687421235478
"A08x17853286","A08",45.59791913,0.303674532712648
"A08x17901205","A08",46.42482662,0.195167273395299
"A08x18009029","A08",46.83236208,0.255763658119776
"A08x18025027","A08",48.0881294,0.202198049113321
"A08x18097448","A08",49.34389671,0.282797567724685
"A08x18124076","A08",49.75164248,0.223235072421801
"A08x18142290","A08",50.15981235,0.18473036905911
"A08x18227101","A08",50.56798221,0.105362266050776
"A08x18257328","A08",50.97615208,0.059744764818106
"A08x18325948","A08",51.38432195,0.0462291911399291
"A08x18403422","A08",51.79249181,0.0585145925518873
"A08x18436576","A08",52.20066168,0.0857263545510705
"A08x18475462","A08",52.60862124,0.120967202301301
"A08x18520656","A08",53.43552873,0.183584059699683
"A08x18563498","A08",53.84348829,0.174249607000974
"A08x18583231","A08",54.25165815,0.125047017717918
"A08x18626666","A08",54.65982802,0.0722414671369904
"A08x18693889","A08",55.06799789,0.0331685286465699
"A08x18740873","A08",55.47616776,0.0384438269898624
"A08x18843709","A08",55.88433762,0.00709839860186889
"A08x18946177","A08",56.29229718,0.022251129342834
"A08x18983504","A08",57.11899081,0.0315924792684541
"A08x19030325","A08",57.94568444,0.0171855382892545
"A08x19036742","A08",58.353644,0.00740650575619384
"A08x19039566","A08",58.76181387,0.0144570237101505
"A08x19046470","A08",59.16998373,4.37426848520772e-06
"A08x19111798","A08",59.5781536,0.000200976044482104
"A08x19167279","A08",59.98546098,0.0177220708364985
"A08x19238852","A08",62.13365558,0.00818167693520877
"A08x19296692","A08",62.54096295,0.00166027080234699
"A08x19323815","A08",62.94913293,0.00583577382198541
"A08x19395368","A08",63.35709122,0.0072952826884034
"A08x19396976","A08",63.76394539,0.026809423393729
"A08x19582719","A08",66.85126157,0.107813926513728
"A08x19588369","A08",67.67617876,0.110527665992493
"A08x19664282","A08",69.37244416,0.250372785215063
"A08x19676402","A08",69.77976225,0.177976237668446
"A08x19709873","A08",70.60666975,0.368452182333073
"A08x19862190","A08",71.0146293,0.357787937068537
"A08x20032751","A08",71.42279917,0.495633798681013
"A08x20069136","A08",71.83054495,0.456108252242302
"A08x20128470","A08",73.08585876,0.505081686165795
"A08x20179260","A08",75.23291097,0.397752333901735
"A08x20250515","A08",76.92848968,0.745795595051646
"A08x20266527","A08",77.335594,0.700840880575754
"A08x20440502","A08",78.59180006,0.729861639280386
"A08x20604270","A08",78.99933551,0.630200383492109
"A08x20679206","A08",79.826243,0.475393632231061
"A08x20722503","A08",80.23420266,0.489203513308041
"A08x20766708","A08",80.61716117,0.365053428229515
"A09x82831","A09",0,0.168517370366715
"A09x211875","A09",1.229907122,0.0764379158374311
"A09x400907","A09",2.05638368,0.177948975482167
"A09x512841","A09",2.464133442,0.227661553272071
"A09x761140","A09",3.290220921,0.183280768796521
"A09x661231","A09",3.290221971,0.183280905296755
"A09x591435","A09",3.697245241,0.264813374985323
"A09x1011043","A09",4.952416059,0.346430026340585
"A09x1147489","A09",7.099595543,0.342470103700236
"A09x1225405","A09",7.925626137,0.285438005741611
"A09x1295262","A09",8.332859788,0.249452239386898
"A09x1319600","A09",9.589066003,0.164670260131572
"A09x1412906","A09",9.996811764,0.131002981422597
"A09x1439644","A09",10.40498163,0.0610982107146185
"A09x1528011","A09",10.8131997,0.103916868767044
"A09x1563612","A09",11.11982032,0.0958692266571575
"A09x4409842","A09",25.47712399,1.33875201413503e-06
"A09x4432703","A09",25.87915504,0.00332309099769645
"A09x4537739","A09",26.28690132,0.0183829303734342
"A09x4734771","A09",27.54231296,0.0592521966312631
"A09x4675030","A09",27.54231401,0.0592524143540061
"A09x4597771","A09",27.54231506,0.0592526747470856
"A09x4867227","A09",30.15322522,0.272245619142836
"A09x4973225","A09",30.56009805,0.436353496151384
"A09x5030016","A09",31.38612848,0.442932494939384
"A09x5092424","A09",33.53409762,0.120497574522915
"A09x5203794","A09",33.94031775,0.157162986500566
"A09x5442162","A09",36.55211726,0.157665008988403
"A09x5501325","A09",36.95919986,0.300130886408709
"A09x5563443","A09",37.36736973,0.220890600109357
"A09x5730282","A09",37.7755396,0.314549691653383
"A09x5808648","A09",38.18370946,0.36335587389118
"A09x5821401","A09",38.59187933,0.353993376845921
"A09x5949472","A09",39.0000492,0.343033388220874
"A09x6099005","A09",39.4071318,0.334394964709077
"A09x6316971","A09",42.01893131,0.181100201759307
"A09x7721246","A09",42.42558981,0.286655943186247
